,userId,company,jobTitle,company2,jobTitle2,school,schoolDegree,schoolDegree2,skill1,skill2,skill3,skill4,skill5,skill6,jobLocation2,SchoolDegree,type_skills
101,476043804.0,meksoft,Data Scientist,Arabian Development World Co.,Data Analyst,jamia hamdard ,"Bachelor of Technology (BTech), Computer Engineering",,,,,,,,,Computer Engineering,Unkown
102,339348977.0,seera group,Data Scientist I Product Manager ,CoCreate Fellowship,Fellow,koç university,"Master's degree, Computer Engineering","Master's degree (Exchange Program), Computer Engineering",Artificial Intelligence (AI),Machine Learning,Web Development,Research,Project Planning,Design Patterns,,Computer Engineering,Unkown
103,554212785.0,public investment fund (pif),Data Management Analyst,Ministry of Communications and Information Technology of Saudi Arabia,Full-stack Developer .NET Trainee,king khalid university,"Bachelor's degree, Information Systems",,Microsoft Office,Data Analysis,IT,Information Security,Network Security,Business Analysis,,Information Systems,Unkown
104,728720076.0,sdaia,Data Scientist,Confidential,Data Scientist,king saud university,"Bachelor's degree, Computer Science",,Problem Solving,Java,SQL,Python (Programming Language),Android Development,C,,Computer Science,Soft skills
105,736672950.0,national housing company (nhc),Data Analyst ,NWC,Data Analyst for Customer Operation Complaints,king saud university,"Bachelor's degree, Computer Information Systems (CIS) – Data Science",,Data Analysis,Data Science,Data Visualization,Business Intelligence (BI),Machine Learning,Python (Programming Language),"Riyadh, Saudi Arabia",Information Systems,Unkown
106,607909690.0,sdaia | سدايا,Data Scientist,National Health Information Center,Data Scientist,king saud bin abdulaziz university for health sciences,"Master's degree, Health Informatics","Bachelor's degree, Information Technology",Data Analysis,Research,Leadership,Project Management,Strategic Planning,Programming,,Information Technology,Unkown
107,821285212.0,al rajhi bank,Associate Data Scientist,Al Rajhi Bank,Junior Data Scientist,qassim university,"Bachelor's degree, Computer Science",,English,Python (Programming Language),Teradata SQL,Microsoft Power BI,R (Programming Language),,Saudi Arabia,Computer Science,Unkown
108,518186315.0,arab national bank,Senior Data Scientist,Wolters Kluwer,Data Scientist,savitribai phule pune university,"Bachelor’s Degree, Mechanical Engineering","High School, Physics , Chemistry , Maths",Machine Learning,Natural Language Processing (NLP),Data Analysis,Shell Scripting,Tensorflow,R,,Management Information Systems,Unkown
109,739628178.0,saudi aramco,Data Scientist,Tarmeez,Software Engineer Intern,king faisal university,"Bachelor's degree, Computer Science",,Software Engineering,Software Development,Data Analysis,Data Structures,Electronics,Statistics,,Computer Science,Unkown
110,561964278.0,general authority for statistics - gastat,Statistical Specialist,General Authority For Statistics - GASTAT,Acting Manager,west virginia university,"Master's degree, Master of Science in Statistics","Master of Science, Statistics",Modeling,Statistical Modeling,Linear Regression,Data Analysis,Numerical Analysis,Quantitative Analytics,,Information Systems,Unkown
111,556549104.0,noon,Data Scientist,T2 - Business Research & Development,Software Developer,damascus university,"Bachelor's degree, Artificial Intelligence",,Data Analysis,Data Science,Python,R,Matlab,Databases,"Al-Riyadh, Saudi Arabia",Unkown,Unkown
112,56458591.0,marss group,Data Scientist,Ministry of Communication & Information Technology,Director of the Future Prospection Section,northwestern university,"Master of Science (MSc), Electrical, Electronics and Communications Engineering","BA, Electric Engineer and Physics",Linux,Programming,Matlab,Analysis,C,Physics,"Riyadh, Saudi Arabia",Unkown,Unkown
113,166884143.0,national information center – saudi arabia,Data Scientist,Saudi eGovernment Program,Information Technology and Data Exchange  Auditor,king saud university,"Master's degree, Computer Science","Bachelor's degree, Information Technology",Databases,Microsoft Office,Microsoft SQL Server,Troubleshooting,Project Management,System Administration,,Computer Science,Unkown
114,648195614.0,solutions by stc,Partner Principal Data Scientist,Saudi Aramco Rowan,Senior Data Science Specialist,bahria university,Master in Software Engineering,Bachelor in Software Engineering,SQL,Data Integration,Python,Business Strategy,Machine Learning,Databases,,Software Engineeringe,programming languages
115,487492507.0,confidential,System Analyst,General Assembly Middle East,Data scientist - Participant ,king saud university,"Bachelor's degree, Computer Science","Nanodegree, Data Visualization",data science,Machine Learning,Data Analysis,Artificial Intelligence (AI),Data Science,Analytics,,Information Systems,Unkown
116,410750764.0,elm company,Senior Associate Data Scientist,Saudi Digital Academy,Data Scientist Bootcamp By MCIT,east stroudsburg university of pennsylvania,"Master’s Degree, Computer Science","Bachelor’s Degree, Educational Computer Science",Data Analysis,Data Modeling,Data Visualization,Data Science,SAS Programming,Data Analytics,,Computer Science,Unkown
117,423551015.0,"zakat, tax and customs authority",Data Analyst in the risk modeling and research,General Authority For Statistics,Data Scientist,king saud university,Master of Science in Decision Sciences,"Bachelor's degree, Management Information Systems, General",Data Analysis,Machine Learning,SQL,Business Analysis,Data Science,Tableau,Riyadh - KSA  ,Management Information Systems,Unkown
118,854737709.0,sdaia | سدايا,Junior Data scientist at SDAIA Academy,Taibah University,System Analyst,taibah university,"Bachelor's of Information Systems, Computer Science and Engineering",,English,Research,Problem Solving,Communication,Analytical Skills,Project Management,,Information Systems,Unkown
119,797458415.0,istya,Data Scientist,Saudi Digital Academy,Trainee in Data Science Bootcamp,taibah university,"Bachelor of IS, Information Systems",Trainee in Data Science,تحليلات البيانات,العمل الجماعي,القيادة,SQL,Python,Java,,Information Systems,Unkown
120,748840681.0,artificial intelligence global company,Data Scientist,Aramco,Internship Trainee,jubail university college,"Bachelor's degree, Computer Science",Data Analyst Nanodegree Program,Data Mining,Data Warehousing,MySQL,C++,Java,PHP,Dharhan,Computer Science,Unkown
121,795579306.0,sabic,Data Scientist,SABIC,Data Science Trainee,king fahd university of petroleum & minerals,"Bachelor's degree, Computer Software Engineering",,Software Engineering,Web Development,Problem Solving,Software Development,Machine Learning,Data Science,"Jubail, Eastern, Saudi Arabia",Software Engineeringe,Unkown
122,401198355.0,saudi aramco,Research scientist - Data Analyst,Quant,Business Analyst,udacity,Data Analyst Nanodegree,"Programming for Data Science with Python-Nanodegree, Data Processing",Microsoft Office,Research,Microsoft Excel,Public Speaking,Python,Matlab,"Riyadh, Saudi Arabia",Unkown,Unkown
123,578374436.0,sabic,DATA Scientist,SABIC,Data Science Trainee,king fahd university of petroleum & minerals,"Bachelor of Science - BS, Computer Science",,Algorithms,Mathematics,Problem Solving,Data Science,,,,Computer Science,Unkown
124,570729217.0,sdaia | سدايا,Junior Data Scientist,Start-Up company,Software Engineer,princess nourah bint abdulrahman university,"Bachelor of Science - BS, Computer Science",,Programming,Self Learning,Teamwork,Software Development,Computer Science,Academic Writing,,Computer Science,Unkown
125,214737884.0,sary,Data Scientist II,Sary,Data Scientist,king fahd university of petroleum & minerals,"Master's degree, Systems & Control Engineering","Bachelor's degree, Electrical Engineering",R&D,Electricians,Testing,Electronics,Electrical Engineering,Engineering,,Unkown,Unkown
126,313080750.0,kapsarc,Data Scientist,"Archon Distribution, Inc.",Data Scientist,university of bridgeport,"Doctor of Philosophy - PhD, Computer Science and Engineering","Master of Science - MS, Computer Science",Malware Analysis,Data Science,Amazon Web Services (AWS),Design Patterns,Database Design,Research,"Nutley, New Jersey",Computer Science,Unkown
127,728240366.0,al rajhi bank,Senior Data Scientist,Al Rajhi Bank,Data Scientist,king saud university,"Bachelor's degree, Computer Science",Business Analytics,Data Science,Quality Assurance,Data Engineering,Web Development,Data Analysis,Android Development,,Computer Science,Unkown
128,200835265.0,wordlift,"Data Scientist, Machine Learning Developer",Nahdi Medical Co.,Senior System Analyst,umm al-qura university,"Bachelor's degree, Computer Science","Nanodegree, Machine Learning",User Experience (UX),Python (Programming Language),Machine Learning,Front-end Development,User Interface Design,Data Analysis,"Jeddah, Makkah, Saudi Arabia",Computer Science,Unkown
129,526784834.0,sdaia | سدايا,عالم بيانات,Ministry of Communications and Information Technology of Saudi Arabia,Data Scientist,udacity,"Internship, Digital Marketing Nanodegree",computer science,Natural Language Processing,computer vision,Python,Artificial Intelligence (AI),Microsoft Excel,Django,,Computer Science,Unkown
130,788954590.0,sdaia academy,Junior Data Scientist,Lucidya,Machine learning engineer Intern,al-imam muhammad ibn saud islamic university,"Bachelor's degree, Computer Science",,Computer Science,Research,Artificial Intelligence (AI),Project Management,Analytical Skills,Web Development,,Computer Science,Unkown
131,636201531.0,sdaia academy,Junior Data scientist,Ministry of Human Resources and Social Development - KSA,Business Analyst,invalid3010196,"Bachelor's degree, Information Systems",,Python (Programming Language),SQL,Team Leadership,Deep Learning,Communication,Time Management,,Information Systems,programming languages
132,555658207.0,zain ksa,Solutions Architect,SDAIA | سدايا,Data science BootCamp - T5,king saud university,"information system, computer information system",,Work Hardening,Team Workshops,SQL,Teamwork,Problem-solving,Communication,,Information Systems,Unkown
133,542208837.0,stc,Senior Core Performance Analyst,stc,Core Performance Analyst,king fahd university of petroleum & minerals - kfupm,"Bachelor's degree, Applied Electrical Engineering",Data Science,Machine Learning,Data Analysis,Group Work,Artificial Intelligence (AI),Electrical Engineering,Research,"Riyadh, Saudi Arabia",Unkown,Unkown
134,689903346.0,saudi digital academy,Data Science Bootcamp,Ministry of Communications and Information Technology of Saudi Arabia,Data Science Future Skills Program,university of bahrain,"Master of Science - MS, Big Data Science and Analytics","Bachelor's degree, Mathematics",Data Analysis,Team Leadership,Android Development,Analytical Skills,Computer Science,Mathematics,,Unkown,Unkown
135,739150314.0,freelance,Data Analyst,SDAIA Academy,Data Scientist,princess nourah bint abdulrahman university,"Bachelor's degree, Information systems",,Machine Learning,Data Visualization,Natural Language Processing (NLP),Front-end Development,Entrepreneurship,Deep Learning,"Riyadh, Saudi Arabia",Information Systems,Unkown
136,867519484.0,sdaia | سدايا,Data Science Bootcamp,الاتحاد السعودي للأمن السيبراني والبرمجة والدرونز | SAFCSP,Cyber Security Engineer,,,,Programming,Information Security,Communication,Teamwork,,,,Unkown,Unkown
137,668725741.0,sdaia academy,Junior Data Scientist,Noon - The Social Learning Platform,Specialist,qassim university,"bachelor, computer Science",,Python (Programming Language),Data Science,SQL,Object-Oriented Programming (OOP),Microsoft Office,Data Analysis,"Riyadh, Saudi Arabia",Computer Science,programming languages
